branch_id,company_name,branch_display_name,branch_town,postcode,phone,phones_found,website,emails_found,sales,lettings,profile_url,rightmove_company_id,registered_office_address
300386,Corbin,"Corbin, Properties",Properties,IG11 0DS,,,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Corbin/Properties-300386.html,99155,"78 River Road, , 
Barking And Dagenham, IG11 0DS"
7385,Coulson James,"Coulson James, Leigh on Sea",Leigh on Sea,SS9 1AB,01702 967528,01702 967136; 01702 967528,https://coulsonjames.com,info@coulsonjames.com,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Coulson-James/Leigh-on-Sea-7385.html,2432,"110 , 
Broadway, 
Leigh-On-Sea, 
SS9 1AB ,"
115756,Coultons,"Coultons, London",London,E4 7BE,020 3907 9959,020 3907 9959; 020 3910 6249,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Coultons/London-115756.html,41938,"26 Station Road,, 
London,, 
E4 7BE"
8156,Countryside Estates,"Countryside Estates, Countryside Estates",Countryside Estates,SS7 5HY,01268 203737,01268 203279; 01268 203737,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Countryside-Estates/Countryside-Estates-8156.html,1398,"205 High Road,, 
Benfleet,, 
SS7 5HY"
60552,Countrywide Commercial,"Countrywide Commercial, Greater London",Greater London,IG8 0XR,020 8106 8833,020 8059 8474; 020 8106 8833,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Countrywide-Commercial/Greater-London-60552.html,19305,"Connaught House, 
Broomhill Road,, 
Woodford Green, 
Essex, 
IG8 0XR"
10052,County Estates,"County Estates, South Woodham Ferrers",South Woodham Ferrers,CM3 5XQ,01245 945469,01245 945469; 01245 945472,https://countyestates.net,sales@countyestates.netWe,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/County-Estates/South-Woodham-Ferrers-10052.html,3449,"Frog House, , 
22 Baron Road,, 
South Woodham Ferrers,, 
CM3 5XQ"
31644,Court & Co,"Court & Co, Shenfield",Shenfield,CM15 8LB,01277 674244,01277 674244,https://Globrix.com,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Court-and-Co/Shenfield-31644.html,8406,"44 Hutton Road,, 
Shenfield,, 
CM15 8LB"
103454,Cowling & Payne,"Cowling & Payne, Wickford",Wickford,SS11 7AB,01268 202962,01268 202962; 01268 203569,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Cowling-and-Payne/Wickford-103454.html,4214,"2-6  Runwell Road,, 
Wickford,, 
SS11 7AB"
236963,Cranbrook Lettings & Sales,"Cranbrook Lettings & Sales, Ilford",Ilford,IG2 6RJ,020 3840 3759,020 3840 3759; 020 3889 9003,https://Yell.com,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Cranbrook-Lettings-and-Sales/Ilford-236963.html,72698,"713 Cranbrook Road,, 
Barkingside,, 
Ilford,, 
IG2 6RJ"
66001,Crown Estate Agents,"Crown Estate Agents, Ramsden Bellhouse",Ramsden Bellhouse,CM11 1RN,01268 437910,01268 437910,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Crown-Estate-Agents/Ramsden-Bellhouse-66001.html,24301,"Endeavour House Church Road,, 
Ramsden Bellhouse,, 
CM11 1RN"
12555,Crowstone Estates,"Crowstone Estates, Westcliff-On-Sea",Westcliff-On-Sea,SS0 9LD,01702 967658,01702 967658; 01702 967753,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Crowstone-Estates/Westcliff-On-Sea-12555.html,4512,"516 London Road,, 
Westcliff-On-Sea,, 
SS0 9LD"
71717,Curtis O'Boyle,"Curtis O'Boyle, Maldon",Maldon,CM9 5PJ,01621 738581,01621 738581,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Curtis-OBoyle/Maldon-71717.html,2531,"18 High Street,, 
Maldon,, 
CM9 5PJ"
10260,Curtis O'Boyle,"Curtis O'Boyle, Maldon",Maldon,CM9 5PJ,01621 738320,01621 738320,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Curtis-OBoyle/Maldon-10260.html,2531,"18 High Street,, 
Maldon,, 
CM9 5PJ"
87415,Daniel Brewer Estate Agents,"Daniel Brewer Estate Agents, Essex",Essex,CM6 1AE,01371 708267,01371 708265; 01371 708267,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Daniel-Brewer-Estate-Agents/Essex-87415.html,31216,"51 High Street, 
Dunmow, 
Essex, 
CM6 1AE,"
247421,Daniel Frank Estates,"Daniel Frank Estates, West Essex",West Essex,IG10 4NZ,020 3906 2962,020 3906 2962,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Daniel-Frank-Estates/West-Essex-247421.html,76241,"5 Station Road, Loughton,, 
IG10 4NZ"
53056,David Burr Estate Agents,"David Burr Estate Agents, Castle Hedingham",Castle Hedingham,CO9 3EJ,01787 322211,01787 322211; 01787 322347,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/David-Burr-Estate-Agents/Castle-Hedingham-53056.html,20671,"12 St. James Street,, 
Castle Hedingham,, 
CO9 3EJ"
91510,David Martin Estate Agents,"David Martin Estate Agents, Tiptree",Tiptree,CO5 0SU,01621 738346,01621 738346,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/David-Martin-Estate-Agents/Tiptree-91510.html,63572,"35a , 
Church Road, 
Tiptree, 
CO5 0SU"
8817,Davis Estates,"Davis Estates, Hornchurch",Hornchurch,RM11 2DX,01708 205276,01708 205276,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Davis-Estates/Hornchurch-8817.html,2937,"179 Squirrels Heath Lane,, 
Hornchurch,, 
RM11 2DX"
84478,Davis Homes,"Davis Homes, Essex & London",Essex & London,CM16 6HW,01992 661952,01992 661952; 01992 662366,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Davis-Homes/Essex-and-London-84478.html,30142,"35a, 
High Road , 
North Weald, 
Essex, 
CM16 6HW,"
233279,Davis Homes Prime,"Davis Homes Prime, Essex",Essex,CM16 6HW,,,,,No,No,https://www.rightmove.co.uk/estate-agents/agent/Davis-Homes-Prime/Essex-233279.html,30142,"High Road,, 
North Weald Bassett,, 
CM16 6HW"
63413,Dedman Gray Auctions,"Dedman Gray Auctions, Essex",Essex,SS1 3HQ,01702 311010,01702 311010,https://dedmanauctions.com,auction@dedmanauctions.comWebsite,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Dedman-Gray-Auctions/Essex-63413.html,8207,"103 The Broadway,, 
Thorpe Bay, Essex, SS1 3HQ"
208157,Dedman Gray Property Consultants Limited,"Dedman Gray Property Consultants Limited, Thorpe Bay",Thorpe Bay,SS1 1EF,01702 746969,01702 746969; 01702 967902,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Dedman-Gray-Property-Consultants-Limited/Thorpe-Bay-208157.html,63515,"13, 
Nelson Street, 
Southend-On-Sea, 
SS1 1EF"
174500,Delaney's,"Delaney's, Commercial",Commercial,RM3 0BP,01708 206970,01708 205768; 01708 206970,https://www.delaneyproperties.co.uk,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Delaneys/Commercial-174500.html,33701,"29 Station Road,, 
Harold Wood,, 
Romford,, 
RM3 0BP"
95929,Delaney's,"Delaney's, Harold Wood",Harold Wood,RM3 0BP,01708 205366,01708 205366,https://www.delaneyproperties.co.uk,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Delaneys/Harold-Wood-95929.html,33701,"29 Station Road,, 
Harold Wood,, 
Romford,, 
RM3 0BP"
86816,Delaney's,"Delaney's, Harold Wood",Harold Wood,RM3 0BP,01708 205758,01708 205758,https://www.delaneyproperties.co.uk,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Delaneys/Harold-Wood-86816.html,33701,"29 Station Road,, 
Harold Wood,, 
Romford,, 
RM3 0BP"
55980,Derrick Wade Waters,"Derrick Wade Waters, Office and Retail",Office and Retail,CM17 9TX,01279 969083,01279 969029; 01279 969083,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Derrick-Wade-Waters/Office-and-Retail-55980.html,17379,"Nexus, Maypole Blvd, Harlow CM17 9TX,"
184304,Discover Residential Ltd,"Discover Residential Ltd, Loughton",Loughton,IG10 2RS,020 3906 2173,020 3906 2173,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Discover-Residential-Ltd/Loughton-184304.html,56684,"1 Lower Road,, 
Loughton,, 
IG10 2RS"
54367,Domans Residential Ltd,"Domans Residential Ltd, Chelmsford",Chelmsford,CM2 7PX,01245 981222,01245 981222,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Domans-Residential-Ltd/Chelmsford-54367.html,21484,"Moulsham Mill, , 
Park Way,, 
Chelmsford, , 
Essex, CM2 7PX"
30341,Douglas Allen,"Douglas Allen, Basildon",Basildon,SS14 1EU,01268 439979,01268 439979,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Douglas-Allen/Basildon-30341.html,200,"67 Southernhay,, 
Basildon,, 
SS14 1EU"
2166,Douglas Allen,"Douglas Allen, Billericay",Billericay,CM12 9AH,01277 288682,01277 288682,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Douglas-Allen/Billericay-2166.html,200,"Cumberland House, , 
129 High Street, , 
Billericay, , 
Essex, CM12 9AH"
2167,Douglas Allen,"Douglas Allen, Chadwell Heath",Chadwell Heath,RM6 4AL,020 3835 6376,020 3835 6376,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Douglas-Allen/Chadwell-Heath-2167.html,200,"1185 , 
High Road, 
Chadwell Heath, 
Romford, 
RM6 4AL"
2165,Douglas Allen,"Douglas Allen, Covering Barkingside",Covering Barkingside,IG6 2AD,020 3873 1509,020 3873 1509,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Douglas-Allen/Covering-Barkingside-2165.html,200,"High Street,, 
Barkingside,, 
Ilford,, 
IG6 2AD"
2169,Douglas Allen,"Douglas Allen, Covering Chingford",Covering Chingford,E4 8LP,020 3835 6291,020 3835 6291,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Douglas-Allen/Covering-Chingford-2169.html,200,"Chingford Mount Road,, 
London,, 
E4 8LP"
2174,Douglas Allen,"Douglas Allen, Covering Ilford",Covering Ilford,IG1 4TA,020 3873 8301,020 3873 8301,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Douglas-Allen/Covering-Ilford-2174.html,200,"Cranbrook Road,, 
Ilford,, 
IG1 4TA"
2175,Douglas Allen,"Douglas Allen, Covering Loughton",Covering Loughton,IG10 1RB,020 3907 2992,020 3907 2992,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Douglas-Allen/Covering-Loughton-2175.html,200,"High Road,, 
Loughton,, 
IG10 1RB"
2172,Douglas Allen,"Douglas Allen, Epping",Epping,CM16 4BL,01992 661728,01992 661728,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Douglas-Allen/Epping-2172.html,200,"179 High Street, , 
Epping, , 
Essex, CM16 4BL"
2173,Douglas Allen,"Douglas Allen, Hornchurch",Hornchurch,RM11 1TX,01708 205425,01708 205425,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Douglas-Allen/Hornchurch-2173.html,200,"133A High Street, , 
Hornchurch, , 
Essex, RM11 1TX"
2178,Douglas Allen,"Douglas Allen, Wickford",Wickford,SS12 9AT,01268 202416,01268 202416,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Douglas-Allen/Wickford-2178.html,200,"2 Ladygate Centre, , 
High Street, , 
Wickford, , 
Essex, SS12 9AT"
2180,Douglas Allen,"Douglas Allen, Woodford Green",Woodford Green,IG8 0XQ,020 3870 5619,020 3870 5619,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Douglas-Allen/Woodford-Green-2180.html,200,"384 High Road, , 
Woodford Green, , 
Essex, IG8 0XQ"
155765,Douglas Allen Lettings,"Douglas Allen Lettings, Basildon",Basildon,SS14 1EU,01268 437494,01268 437494,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Douglas-Allen-Lettings/Basildon-155765.html,200,"67 , 
Southernhay, 
Basildon, 
SS14 1EU"
298553,Douglas Joshua,"Douglas Joshua, Bishop's Stortford",Bishop's Stortford,CM23 1JG,01279 744590,01279 744590,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Douglas-Joshua/Bishops-Stortford-298553.html,98297,"New Mead Barn , 
Hadham Road,, 
CM23 1JG"
292745,Doves Management LTD,"Doves Management LTD, Chelmsford",Chelmsford,CM3 6EQ,020 8129 9047,020 8129 9047; 020 8129 9093,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Doves-Management-LTD/Chelmsford-292745.html,95747,"The Mayflower,, 
Mill Road,, 
Mayland,, 
CM3 6EQ"
288194,Durden & Hunt,"Durden & Hunt, Colchester & Suffolk",Colchester & Suffolk,CO3 3EN,01206 922241,01206 583991; 01206 922241,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Durden-and-Hunt/Colchester-and-Suffolk-288194.html,62039,"1-3 Crouch Street,, 
Colchester,, 
CO3 3EN"
229562,Durden & Hunt,"Durden & Hunt, Country & Village Homes",Country & Village Homes,CM5 9JH,020 3907 3723,01708 205520; 020 3907 3723,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Durden-and-Hunt/Country-and-Village-Homes-229562.html,62039,"142 High Street,, 
Ongar,, 
CM5 9JH"
247052,Durden & Hunt,"Durden & Hunt, Hornchurch & Havering",Hornchurch & Havering,RM11 3YD,01708 985544,01708 596790; 01708 985544,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Durden-and-Hunt/Hornchurch-and-Havering-247052.html,62039,"159 High Street,, 
Hornchurch,, 
RM11 3YD"
297326,Durden & Hunt,"Durden & Hunt, Leigh-on-Sea",Leigh-on-Sea,SS9 2BU,01702 655890,01702 655886; 01702 655890,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Durden-and-Hunt/Leigh-on-Sea-297326.html,62039,"123-125 Broadway West,, 
Leigh-On-Sea,, 
SS9 2BU"
203339,Durden & Hunt,"Durden & Hunt, Loughton & West Essex",Loughton & West Essex,IG10 1AL,020 3476 8235,020 3476 8235; 020 3828 7642,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Durden-and-Hunt/Loughton-and-West-Essex-203339.html,62039,"309 High Road,, 
Loughton,, 
IG10 1AL"
52751,Dwelling Solutions,"Dwelling Solutions, Ilford",Ilford,IG3 8TG,020 4630 7130,020 4630 7130; 020 4652 6124,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Dwelling-Solutions/Ilford-52751.html,20825,"859 High Road, , 
Goodmayes,, 
IG3 8TG"
262439,ESSEX AND SUFFOLK BUSINESS SALES LIMITED,"ESSEX AND SUFFOLK BUSINESS SALES LIMITED, Colchester",Colchester,CO6 3JS,01268 385126,01268 385126; 01268 437424,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/ESSEX-AND-SUFFOLK-BUSINESS-SALES-LIMITED/Colchester-262439.html,81674,"128 Colchester Road,, 
West Bergholt, Colchester,, 
CO6 3JS"
296225,ESSEX AND SUFFOLK BUSINESS SALES LIMITED,"ESSEX AND SUFFOLK BUSINESS SALES LIMITED, Reed Essex and Suffolk Commercial",Reed Essex and Suffolk Commercial,CO2 7NN,01206 636393,01206 636393; 01206 879504,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/ESSEX-AND-SUFFOLK-BUSINESS-SALES-LIMITED/Reed-Essex-and-Suffolk-Commercial-296225.html,81674,"Communications House,, 
9 St. Johns Street,, 
Colchester,, 
CO2 7NN"
292958,EVERWYN ESTATES,"EVERWYN ESTATES, Ilford",Ilford,IG3 9LW,020 4538 6697,020 4538 6697,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/EVERWYN-ESTATES/Ilford-292958.html,28743,"590 Green Lane,, 
Ilford,, 
IG3 9LW"
281156,Edward Chase,"Edward Chase, Ilford",Ilford,IG3 9UH,020 3667 7885,020 3376 7801; 020 3667 7885,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Edward-Chase/Ilford-281156.html,90314,"29a Goodmayes Road,, 
Ilford,, 
IG3 9UH"
10724,Edward Taub & Co,"Edward Taub & Co, Buckhurst Hill - Lettings",Buckhurst Hill - Lettings,IG9 5BY,020 3869 5724,020 3869 5724,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Edward-Taub-and-Co/Buckhurst-Hill---Lettings-10724.html,3795,", 
 , 
62-64 , 
 Queens Road, 
Buckhurst Hill, 
IG9 5BY ,"
125551,Edward Taub & Co,"Edward Taub & Co, Buckhurst Hill - Sales",Buckhurst Hill - Sales,,020 3910 6700,020 3910 6700,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Edward-Taub-and-Co/Buckhurst-Hill---Sales-125551.html,3795,", 
 , 
62-64 , 
 Queens Road"
136634,Elliott & Smith Partnership,"Elliott & Smith Partnership, Rayleigh",Rayleigh,SS6 7EW,01268 203676,01268 203676; 01268 203678,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Elliott-and-Smith-Partnership/Rayleigh-136634.html,43049,"57 High Street,, 
Rayleigh,, 
SS6 7EW"
130777,Elliott James - Prime Residential,"Elliott James - Prime Residential, West Essex",West Essex,IG10 4LF,020 3840 4012,020 3840 4012; 020 3907 2665,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Elliott-James---Prime-Residential/West-Essex-130777.html,46774,"165 High Road,, 
Loughton,, 
IG10 4LF"
8935,Elms Price & Co,"Elms Price & Co, Colchester",Colchester,CO3 3EN,01206 586141,01206 586141,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Elms-Price-and-Co/Colchester-8935.html,2972,"15 Crouch Street,, 
Colchester,, 
CO3 3EN"
52407,Elms Price & Co,"Elms Price & Co, Colchester",Colchester,CO3 3EN,01206 586140,01206 586140,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Elms-Price-and-Co/Colchester-52407.html,2972,"15 Crouch Street,, 
Colchester,, 
CO3 3EN"
17588,Elms Price & Co,"Elms Price & Co, Wivenhoe",Wivenhoe,CO7 9BE,01206 586075,01206 586075,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Elms-Price-and-Co/Wivenhoe-17588.html,2972,"29-31 High Street,, 
Wivenhoe,, 
CO7 9BE"
10779,Elwell Taylor,"Elwell Taylor, Chelmsford",Chelmsford,CM2 0ND,01245 945490,01245 945490; 01245 945511,https://www.elwelltaylor.co.uk,property@elwelltaylorco.ukOther; property@elwelltaylorco.uk,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Elwell-Taylor/Chelmsford-10779.html,3834,"65 New London Road, 
Chelmsford,, 
CM2 0ND"
73137,Elwell Taylor Commercial,"Elwell Taylor Commercial, Chelmsford",Chelmsford,CM2 0ND,01245 945577,01245 945577; 01245 945587,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Elwell-Taylor-Commercial/Chelmsford-73137.html,23424,"65 New London Road,, 
Chelmsford,, 
CM2 0ND"
87372,EmJen Estate Agents,"EmJen Estate Agents, Covering Stifford Clays",Covering Stifford Clays,,01379 778576,01379 778576,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/EmJen-Estate-Agents/Covering-Stifford-Clays-87372.html,28689,Stifford Clays
294701,Emoov,Emoov,,CM3 6HQ,03455 610050,03455 610050,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Emoov-294701.html,945,"Marsh House Farm, Lower Burnham Road, Latchingdon Chelmsford, Essex CM3 6HQ"
85856,Emoov,"Emoov, Chelmsford",Chelmsford,CM3 6HQ,01702 967858,01702 967858,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Emoov/Chelmsford-85856.html,945,"Marsh House Farm, Lower Burnham Road, Latchingdon Chelmsford, , 
Essex, 
CM3 6HQ,"
180266,Emoov,"Emoov, Chelmsford",Chelmsford,CM3 6HQ,03455 610050,03455 610050,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Emoov/Chelmsford-180266.html,945,"Marsh Farm House, 
Lower Burnham Road, 
Latchingdon, 
CM3 6HQ"
297278,Epps Estates,"Epps Estates, Essex",Essex,CM16 6PQ,01992 662807,01992 662807,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Epps-Estates/Essex-297278.html,97745,"Hayleys Manor Business Centre, Upland Road, , 
Epping, , 
CM16 6PQ"
28832,Essex Countryside Limited,"Essex Countryside Limited, Leigh-On-Sea",Leigh-On-Sea,SS9 1AE,01702 967854,01702 967854,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Essex-Countryside-Limited/Leigh-On-Sea-28832.html,1652,"90 Broadway,, 
Leigh-On-Sea,, 
SS9 1AE ,"
16284,Essex Guild Homes,"Essex Guild Homes, Rayleigh",Rayleigh,SS6 7JN,01268 777728,01268 777728,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Essex-Guild-Homes/Rayleigh-16284.html,2557,"75 , 
Eastwood Road, 
Rayleigh, 
SS6 7JN"
265328,Essex Prime Residential,"Essex Prime Residential, Chelmsford",Chelmsford,CM1 2QE,01376 315858,01376 315858,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Essex-Prime-Residential/Chelmsford-265328.html,82892,"Waterhouse Business Centre,, 
Cromar Way,, 
Chelmsford,, 
CM1 2QE"
61550,Essex Property Centre,"Essex Property Centre, Westcliff-on-Sea",Westcliff-on-Sea,SS0 9HR,01702 602888,01702 602888,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Essex-Property-Centre/Westcliff-on-Sea-61550.html,23932,"Suite 10, , 
Chalkwell Lawns, , 
648 - 656 London Road, , 
Westcliff-On-Sea, SS0 9HR ,"
292478,Estate Ark,"Estate Ark, Ilford",Ilford,IG6 3SZ,020 7123 9251,020 7046 0315; 020 7123 9251,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Estate-Ark/Ilford-292478.html,95609,"Office 3874, , 
58 Peregrine Road,, 
Ilford,, 
IG6 3SZ"
104144,Express Estate Agency,Express Estate Agency,,M1 5AN,0161 209 3161,0161 209 3161,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Express-Estate-Agency-104144.html,24047,"Peter House Oxford Street, Manchester, M1 5AN"
73091,Ezelet Limited,"Ezelet Limited, Colchester",Colchester,CO3 3EZ,01206 586113,01206 586113,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Ezelet-Limited/Colchester-73091.html,28670,"95 Crouch Street,, 
Colchester,, 
CO3 3EZ"
82775,Ezemove Limited,"Ezemove Limited, Colchester",Colchester,CO3 3EZ,01206 586136,01206 586136,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Ezemove-Limited/Colchester-82775.html,28670,"95 Crouch Street,, 
Colchester,, 
CO3 3EZ"
302342,F I N A | H O M E S,"F I N A | H O M E S, London",London,IG10 3TS,020 4634 9822,020 4634 9822,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/F-I-N-A-H-O-M-E-S/London-302342.html,100004,"Sterling House, Langston Road,, 
Loughton,, 
IG10 3TS"
270689,Faber House Limited,"Faber House Limited, Romford",Romford,RM1 3PJ,01708 963100,01708 963100,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Faber-House-Limited/Romford-270689.html,85202,"Faber House,, 
Eastern Road,, 
Romford,, 
RM1 3PJ"
